종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
LX하우시스,108670,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),9419.1,378.1,314.3,9419.1,378.1,314.3
LX하우시스,108670,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),8900.9,223.6,97.6,8900.9,223.6,97.6
LX하우시스,108670,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),35720.4,974.6,443.1,8905.8,49,-151.3
LX하우시스,108670,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),7813.9,70.6,-24.4,7813.9,70.6,-24.4
LX하우시스,108670,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),8194.8,128,-0.8,8194.8,128,-0.8
LX하우시스,108670,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),8126.6,221.1,133.1,8126.6,221.1,133.1
LX하우시스,108670,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),31786.9,130.6,-438.7,7651.6,-289.1,-546.6
LX하우시스,108670,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),8147.1,458.8,304.4,8147.1,458.8,304.4
주성코퍼레이션,109070,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),100,-1.1,-1.6,100,-1.1,-1.6
주성코퍼레이션,109070,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),114,-1.7,4.4,114,-1.7,4.4
주성코퍼레이션,109070,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),101.6,-4.9,-5.5,101.6,-4.9,-5.5
주성코퍼레이션,109070,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),408.7,-18.6,-15.9,93.1,-10.9,-13.2
주성코퍼레이션,109070,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),85.2,-7.3,-4.7,85.2,-7.3,-4.7
주성코퍼레이션,109070,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),78.7,-17.4,-14.3,78.7,-17.4,-14.3
주성코퍼레이션,109070,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),85.3,-13.2,-13.7,85.3,-13.2,-13.7
주성코퍼레이션,109070,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),287.7,-48.1,-99,38.5,-10.2,-66.3
주성코퍼레이션,109070,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),82.5,-0.5,7.3,82.5,-0.5,7.3
주성코퍼레이션,109070,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),69.9,-3.4,3.7,69.9,-3.4,3.7
주성코퍼레이션,109070,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),58.2,-2.3,-3.3,58.2,-2.3,-3.3
주성코퍼레이션,109070,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),239.5,-13.4,-13.8,28.9,-7.2,-21.5
주성코퍼레이션,109070,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),105.5,5.5,10.9,105.5,5.5,10.9
주성코퍼레이션,109070,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),191.1,11.5,8.7,191.1,11.5,8.7
주성코퍼레이션,109070,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),232.5,14.3,16,232.5,14.3,16
주성코퍼레이션,109070,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),688.5,37.6,46,159.4,6.3,10.4
주성코퍼레이션,109070,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),198,9.8,12.7,198,9.8,12.7
주성코퍼레이션,109070,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),208.8,7.7,1.3,208.8,7.7,1.3
주성코퍼레이션,109070,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),183.2,1.3,3.9,183.2,1.3,3.9
주성코퍼레이션,109070,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),854,31.7,20.4,264,12.9,2.5
주성코퍼레이션,109070,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),175.6,-2.6,12.5,175.6,-2.6,12.5
호전실업,111110,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),556.1,-23.9,-17.5,556.1,-23.9,-17.5
호전실업,111110,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),533,-24.8,-29.9,533,-24.8,-29.9
호전실업,111110,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),1294.7,192.5,161.6,1294.7,192.5,161.6
호전실업,111110,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),3448.7,206.2,117.8,1064.9,62.4,3.6
호전실업,111110,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),868.2,28.1,12,868.2,28.1,12
호전실업,111110,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1112,39.1,27.8,1112,39.1,27.8
호전실업,111110,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1727.7,273.1,260.9,1727.7,273.1,260.9
호전실업,111110,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),4800,405.8,267.7,1092.1,65.5,-33
호전실업,111110,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),853.7,64.7,37.2,853.7,64.7,37.2
호전실업,111110,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1171.3,117.4,35.8,1171.3,117.4,35.8
호전실업,111110,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),1494.1,169.8,131.1,1494.1,169.8,131.1
호전실업,111110,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),4415.5,351.2,171.9,896.4,-0.7,-32.2
호전실업,111110,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),804.5,-18.9,-12.2,804.5,-18.9,-12.2
호전실업,111110,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),992.3,44.6,28.1,992.3,44.6,28.1
호전실업,111110,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),1735.8,193.9,100.5,1735.8,193.9,100.5
호전실업,111110,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),4639.7,295.2,231.7,1107.1,75.6,115.3
호전실업,111110,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),1047.6,44,9.7,1047.6,44,9.7
호전실업,111110,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),1148.4,2.4,-75.4,1148.4,2.4,-75.4
호전실업,111110,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),1635,143.7,115.2,1635,143.7,115.2
호전실업,111110,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),5208.8,250.2,113,1377.8,60.1,63.5
호전실업,111110,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),892,-14.3,5.9,892,-14.3,5.9
동인기연,111380,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독)
동인기연,111380,2021,Q2,2021-Q2_단독,반기보고서(Q2단독)
동인기연,111380,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독)
동인기연,111380,2021,FY,2021-FY_누적,사업보고서(FY누적)
동인기연,111380,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독)
동인기연,111380,2022,Q2,2022-Q2_단독,반기보고서(Q2단독)
동인기연,111380,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독)
동인기연,111380,2022,FY,2022-FY_누적,사업보고서(FY누적)
동인기연,111380,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독)
동인기연,111380,2023,Q2,2023-Q2_단독,반기보고서(Q2단독)
동인기연,111380,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독)
동인기연,111380,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),2160.6,282.5,206.3
동인기연,111380,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),473.1,52.3,43.8,473.1,52.3,43.8
동인기연,111380,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),561.6,61.6,55.1,561.6,61.6,55.1
동인기연,111380,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),539.9,33.2,-19,539.9,33.2,-19
동인기연,111380,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),2266.9,211.2,169.8,692.3,64.1,89.9
동인기연,111380,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),576.2,42,12.4,576.2,42,12.4
동인기연,111380,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),621.1,48.4,-9.1,621.1,48.4,-9.1
동인기연,111380,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),546.8,50.4,40.2,546.8,50.4,40.2
동인기연,111380,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),2441.5,225.9,110.1,697.4,85.1,66.6
동인기연,111380,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),620,64.7,60.7,620,64.7,60.7
영원무역,111770,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),5681.67,739.69,630.33,5681.67,739.69,630.33
영원무역,111770,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),6776.51,1049.49,734.29,6776.51,1049.49,734.29
영원무역,111770,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),7951.98,1402.79,1207.61,7951.98,1402.79,1207.61
영원무역,111770,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),27925.18,4425.15,3343.03,7515.03,1233.18,770.81
영원무역,111770,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),7663.71,1458.71,1113.79,7663.71,1458.71,1113.79
영원무역,111770,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),9456.40,2081.42,1895.79,9456.40,2081.42,1895.79
영원무역,111770,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),11622.82,2758.95,2460.01,11622.82,2758.95,2460.01
영원무역,111770,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),39109.61,8230.27,7431.55,10366.69,1931.19,1961.96
영원무역,111770,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),8405.64,1671.61,1417.45,8405.64,1671.61,1417.45
영원무역,111770,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),10077.81,2105.54,1602.92,10077.81,2105.54,1602.92
영원무역,111770,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),9987.72,1799.45,1644.13,9987.72,1799.45,1644.13
영원무역,111770,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),36043.77,6371.46,5330.71,7572.60,794.87,666.20
영원무역,111770,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),7097.24,710.43,792.43,7097.24,710.43,792.43
영원무역,111770,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),8926.87,1664.52,1642.92,8926.87,1664.52,1642.92
영원무역,111770,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),10684.94,1045.13,488.67,10684.94,1045.13,488.67
영원무역,111770,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),35178.37,3155.81,2945.36,8469.32,-264.26,21.34
영원무역,111770,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),8113.48,823.22,702.26,8113.48,823.22,702.26
영원무역,111770,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),10382.09,1457.20,1001.18,10382.09,1457.20,1001.18
영원무역,111770,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),12047.35,1811.85,1530.48,12047.35,1811.85,1530.48
영원무역,111770,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),40635.84,5144.39,4262.51,10092.93,1052.12,1028.60
영원무역,111770,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),8957.95,1204.03,1497.16,8957.95,1204.03,1497.16
씨에스윈드,112610,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2421.38,315.55,281.41,2421.38,315.55,281.41
씨에스윈드,112610,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),2789.51,282.31,232.35,2789.51,282.31,232.35
씨에스윈드,112610,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),2144.53,128.36,102.72,2144.53,128.36,102.72
씨에스윈드,112610,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),12034.18,1009.66,647.45,4678.75,283.43,30.96
씨에스윈드,112610,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),3100.76,92.06,-58.58,3100.76,92.06,-58.58
씨에스윈드,112610,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),3275.37,193.17,53.98,3275.37,193.17,53.98
씨에스윈드,112610,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),3231.39,202.28,1.65,3231.39,202.28,1.65
씨에스윈드,112610,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),13748.93,421.22,-98.30,4141.41,-66.28,-95.36
씨에스윈드,112610,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),3504.71,245.35,80.95,3504.71,245.35,80.95
씨에스윈드,112610,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),4155.20,418.32,210.05,4155.20,418.32,210.05
씨에스윈드,112610,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),3805.04,414.78,179.29,3805.04,414.78,179.29
씨에스윈드,112610,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),15201.62,1046.66,189.36,3736.67,-31.79,-280.93
씨에스윈드,112610,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),7366.99,-94.51,-400.28,7366.99,-94.51,-400.28
씨에스윈드,112610,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),8578.31,1289.71,1082.14,8578.31,1289.71,1082.14
씨에스윈드,112610,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),8054.73,1096.46,734.63,8054.73,1096.46,734.63
씨에스윈드,112610,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),30725.29,2554.82,1436.68,6725.26,263.16,20.19
씨에스윈드,112610,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),9018.87,1252.08,954.46,9018.87,1252.08,954.46
씨에스윈드,112610,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),6500.03,592.65,389.19,6500.03,592.65,389.19
씨에스윈드,112610,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),5970.21,656.90,579.34,5970.21,656.90,579.34
씨에스윈드,112610,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),29316.49,3203.23,401.33,7827.37,701.61,-1521.65
씨에스윈드,112610,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),7111.27,742.89,438.57,7111.27,742.89,438.57
GKL,114090,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),52.7,-466.4,-374.3,52.7,-466.4,-374.3
GKL,114090,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),329.8,-259,-180.5,329.8,-259,-180.5
GKL,114090,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),252.6,-310,-234.1,252.6,-310,-234.1
GKL,114090,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),850.9,-1458.3,-1132.7,215.8,-422.9,-343.8
GKL,114090,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),468.7,-132.3,-107.8,468.7,-132.3,-107.8
GKL,114090,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),480.7,-107.1,-79.9,480.7,-107.1,-79.9
GKL,114090,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),744.2,45.8,49.7,744.2,45.8,49.7
GKL,114090,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),2621.1,-139.2,-227.4,927.5,54.4,-89.4
GKL,114090,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),1091.6,272.2,216,1091.6,272.2,216
GKL,114090,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1002.3,110.1,85.8,1002.3,110.1,85.8
GKL,114090,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),965.9,137.4,119.6,965.9,137.4,119.6
GKL,114090,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),3966.9,510.2,438.5,907.1,-9.5,17.1
GKL,114090,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),979.4,138.5,102,979.4,138.5,102
GKL,114090,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),988.3,132.1,113.3,988.3,132.1,113.3
GKL,114090,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),937.7,58,60.4,937.7,58,60.4
GKL,114090,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),3963.9,383.2,330.6,1058.5,54.6,54.9
GKL,114090,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),1098.6,201.7,161.1,1098.6,201.7,161.1
GKL,114090,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),1009.4,159.6,169.6,1009.4,159.6,169.6
GKL,114090,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),1093.8,173.1,146.7,1093.8,173.1,146.7
GKL,114090,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),4229.5,526.4,470.7,1027.7,-8,-6.7
GKL,114090,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),1106.5,181.5,150.9,1106.5,181.5,150.9
대성에너지,117580,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2870.5,189.4,145.7,2870.5,189.4,145.7
대성에너지,117580,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),1265.7,-17.7,-13.2,1265.7,-17.7,-13.2
대성에너지,117580,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),1010.9,-67.3,-53.2,1010.9,-67.3,-53.2
대성에너지,117580,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),7704.4,160.5,119.1,2557.3,56.1,39.8
대성에너지,117580,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),3417.8,160.3,118.7,3417.8,160.3,118.7
대성에너지,117580,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1572.1,29.3,23.4,1572.1,29.3,23.4
대성에너지,117580,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1508.1,-93.4,-74.1,1508.1,-93.4,-74.1
대성에너지,117580,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),10209.4,9.4,-7.6,3711.4,-86.8,-75.6
대성에너지,117580,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),4031.7,185.9,143.4,4031.7,185.9,143.4
대성에너지,117580,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1557.8,-39.5,-16.4,1557.8,-39.5,-16.4
대성에너지,117580,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),1310.6,-79.2,-69.9,1310.6,-79.2,-69.9
대성에너지,117580,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),9995.3,203.9,149.4,3095.2,136.7,92.3
대성에너지,117580,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),3935.8,231.9,183,3935.8,231.9,183
대성에너지,117580,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),1566.4,-66.8,-44.5,1566.4,-66.8,-44.5
대성에너지,117580,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),1372.8,-66.3,-41.5,1372.8,-66.3,-41.5
대성에너지,117580,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),9951.3,204.8,172.6,3076.3,106,75.6
대성에너지,117580,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),4241.7,265.3,209.1,4241.7,265.3,209.1
대성에너지,117580,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),1709.9,12.5,18.6,1709.9,12.5,18.6
대성에너지,117580,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),1283.3,-46.6,-31.6,1283.3,-46.6,-31.6
대성에너지,117580,2025,FY,2025-FY_누적,사업보고서(FY누적),별도(OFS),10179.4,303.5,246.2,2944.5,72.3,50.1
대성에너지,117580,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),별도(OFS),3924.1,257.3,193,3924.1,257.3,193
메타케어,118000,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),16.3,-10.8,-33.8,16.3,-10.8,-33.8
메타케어,118000,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),71.6,-3.2,104.4,71.6,-3.2,104.4
메타케어,118000,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),74,-2.1,-41.7,74,-2.1,-41.7
메타케어,118000,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),186.1,-17.9,77.8,24.2,-1.8,48.9
메타케어,118000,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),52.9,-2.6,-30.4,52.9,-2.6,-30.4
메타케어,118000,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),49.6,1.6,-162.9,49.6,1.6,-162.9
메타케어,118000,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),47.9,-3.2,-109.6,47.9,-3.2,-109.6
메타케어,118000,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),191,-3,-495.5,40.6,1.2,-192.6
메타케어,118000,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),103.1,-7.3,-11.8,103.1,-7.3,-11.8
메타케어,118000,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),104.3,-5.7,31,104.3,-5.7,31
