종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
넥센타이어,002350,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),4938.2,132.1,191.0,4938.2,132.1,191.0
넥센타이어,002350,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),5055.2,124.8,96.0,5055.2,124.8,96.0
넥센타이어,002350,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),5348.7,12.9,37.9,5348.7,12.9,37.9
넥센타이어,002350,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),20794.1,43.9,46.3,5452.0,-225.9,-278.6
넥센타이어,002350,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),5329.9,-429.4,-258.2,5329.9,-429.4,-258.2
넥센타이어,002350,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),6533.5,-233.0,-86.6,6533.5,-233.0,-86.6
넥센타이어,002350,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),7092.1,11.0,158.9,7092.1,11.0,158.9
넥센타이어,002350,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),25974.2,-542.5,-275.1,7018.7,108.9,-89.2
넥센타이어,002350,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),6395.5,161.5,115.0,6395.5,161.5,115.0
넥센타이어,002350,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),6914.6,370.8,282.5,6914.6,370.8,282.5
넥센타이어,002350,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),6925.7,696.5,527.9,6925.7,696.5,527.9
넥센타이어,002350,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),27017.2,1869.9,1031.2,6781.4,641.1,105.8
넥센타이어,002350,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),6780.8,415.5,409.8,6780.8,415.5,409.8
넥센타이어,002350,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),7637.5,628.6,444.0,7637.5,628.6,444.0
넥센타이어,002350,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),7085.1,522.6,-64.5,7085.1,522.6,-64.5
넥센타이어,002350,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),28479.3,1721.4,1267.2,6975.9,154.7,477.9
넥센타이어,002350,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),7711.9,407.2,399.2,7711.9,407.2,399.2
넥센타이어,002350,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),8046.7,426.3,192.2,8046.7,426.3,192.2
넥센타이어,002350,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),7807.0,464.9,548.3,7807.0,464.9,548.3
넥센타이어,002350,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),31896.1,1703.0,1511.7,8330.5,404.6,372.0
넥센타이어,002350,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),8382.7,542.1,619.9,8382.7,542.1,619.9
SH에너지화학,002360,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),288.3,3.2,1.8,288.3,3.2,1.8
SH에너지화학,002360,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),307.8,-7.1,-4.9,307.8,-7.1,-4.9
SH에너지화학,002360,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),396.2,6.2,8.2,396.2,6.2,8.2
SH에너지화학,002360,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),1398.0,3.4,6.1,405.7,1.1,1.0
SH에너지화학,002360,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),431.0,7.2,18.1,431.0,7.2,18.1
SH에너지화학,002360,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),414.2,-14.7,-7.5,414.2,-14.7,-7.5
SH에너지화학,002360,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),430.3,18.7,20.6,430.3,18.7,20.6
SH에너지화학,002360,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),1673.6,8.1,18.3,398.1,-3.1,-12.9
SH에너지화학,002360,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),325.6,-6.1,-0.2,325.6,-6.1,-0.2
SH에너지화학,002360,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),387.0,3.8,5.1,387.0,3.8,5.1
SH에너지화학,002360,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),344.3,-14.4,-8.5,344.3,-14.4,-8.5
SH에너지화학,002360,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),1340.4,-41.2,-25.8,283.5,-24.5,-22.2
SH에너지화학,002360,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),285.4,-32.4,-22.6,285.4,-32.4,-22.6
SH에너지화학,002360,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),347.9,-13.8,-8.3,347.9,-13.8,-8.3
SH에너지화학,002360,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),313.4,-26.6,-22.3,313.4,-26.6,-22.3
SH에너지화학,002360,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),1260.5,-96.9,-104.2,313.8,-24.1,-51.0
SH에너지화학,002360,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),263.7,-33.5,-26.9,263.7,-33.5,-26.9
SH에너지화학,002360,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),253.9,-32.8,-28.3,253.9,-32.8,-28.3
SH에너지화학,002360,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),217.3,-23.3,-16.7,217.3,-23.3,-16.7
SH에너지화학,002360,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),986.3,-122.5,-107.8,251.4,-32.9,-35.9
SH에너지화학,002360,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),308.4,-12.3,-6.8,308.4,-12.3,-6.8
KCC,002380,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),13625.0,773.5,304.3,13625.0,773.5,304.3
KCC,002380,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),15126.7,1169.9,3809.2,15126.7,1169.9,3809.2
KCC,002380,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),14899.9,1200.4,-2323.8,14899.9,1200.4,-2323.8
KCC,002380,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),58749.0,3887.7,-532.1,15097.4,743.9,-2321.8
KCC,002380,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),16375.8,1494.1,322.0,16375.8,1494.1,322.0
KCC,002380,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),17558.8,1642.3,1822.0,17558.8,1642.3,1822.0
KCC,002380,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),17401.3,963.8,-2653.4,17401.3,963.8,-2653.4
KCC,002380,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),67747.9,4676.6,286.6,16412.0,576.4,796.0
KCC,002380,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),15649.4,758.3,-154.5,15649.4,758.3,-154.5
KCC,002380,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),15883.4,903.8,673.2,15883.4,903.8,673.2
KCC,002380,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),15527.2,884.3,112.4,15527.2,884.3,112.4
KCC,002380,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),62884.4,3125.3,925.0,15824.4,578.9,293.9
KCC,002380,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),15883.7,1069.1,4549.1,15883.7,1069.1,4549.1
KCC,002380,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),17787.3,1405.6,-328.4,17787.3,1405.6,-328.4
KCC,002380,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),16342.1,1253.3,-423.1,16342.1,1253.3,-423.1
KCC,002380,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),66587.6,4711.2,2932.9,16574.5,983.2,-864.7
KCC,002380,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),15993.1,1034.4,440.5,15993.1,1034.4,440.5
KCC,002380,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),17052.6,1403.8,8932.7,17052.6,1403.8,8932.7
KCC,002380,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),16228.3,1172.6,3263.4,16228.3,1172.6,3263.4
KCC,002380,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),64838.2,4276.2,15385.0,15564.2,665.4,2748.4
