종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
LG,003550,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),21804.6,10008.6,10573.9,21804.6,10008.6,10573.9
LG,003550,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),19235.0,6117.1,10010.8,19235.0,6117.1,10010.8
LG,003550,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),20268.5,6125.4,5665.6,20268.5,6125.4,5665.6
LG,003550,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),68590.1,24601.0,26839.7,7282.0,2349.9,589.4
LG,003550,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),17855.0,8282.8,13450.0,17855.0,8282.8,13450.0
LG,003550,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),17381.5,5004.9,4779.7,17381.5,5004.9,4779.7
LG,003550,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),17454.6,5092.5,4558.3,17454.6,5092.5,4558.3
LG,003550,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),71859.9,19413.8,21157.5,19168.8,1033.6,-1630.5
LG,003550,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),16490.5,5049.2,4645.7,16490.5,5049.2,4645.7
LG,003550,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),18994.1,4547.2,4192.3,18994.1,4547.2,4192.3
LG,003550,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),18617.5,5098.2,4654.7,18617.5,5098.2,4654.7
LG,003550,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),74453.4,15890.1,14142.6,20351.3,1195.5,649.9
LG,003550,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),16237.9,4226.3,3683.6,16237.9,4226.3,3683.6
LG,003550,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),18240.4,3094.1,2904.3,18240.4,3094.1,2904.3
LG,003550,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),19442.1,4767.1,4428.9,19442.1,4767.1,4428.9
LG,003550,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),71755.1,9668.4,7904.8,17834.7,-2419.1,-3112.0
