종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
콜마홀딩스,24720,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),1519.3,204,397.9,1519.3,204,397.9
대원화성,24890,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),274.4,4,0.9,274.4,4,0.9
대원화성,24890,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),287.1,2,6,287.1,2,6
대원화성,24890,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),253.6,-8.2,-5.7,253.6,-8.2,-5.7
대원화성,24890,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),1133.4,-84.3,-70,318.3,-82.1,-71.2
대원화성,24890,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),348.4,11.7,-5.7,348.4,11.7,-5.7
대원화성,24890,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),397.8,8.8,10.9,397.8,8.8,10.9
대원화성,24890,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),379.7,-0.1,10.2,379.7,-0.1,10.2
대원화성,24890,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),1468.1,-74,-96.2,342.2,-94.4,-111.6
대원화성,24890,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),331,3.5,-3.4,331,3.5,-3.4
대원화성,24890,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),339.7,0.6,-6.2,339.7,0.6,-6.2
대원화성,24890,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),303.2,-0.5,-10.5,303.2,-0.5,-10.5
대원화성,24890,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),1221.8,-64.4,-97.4,247.9,-68,-77.3
대원화성,24890,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),256,-27.6,-26.8,256,-27.6,-26.8
대원화성,24890,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),289.4,-36.4,-32,289.4,-36.4,-32
대원화성,24890,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),341.1,3.9,-10.3,341.1,3.9,-10.3
대원화성,24890,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),1259.5,-61.1,-121.1,373,-1,-52
대원화성,24890,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),353.2,4,-7.5,353.2,4,-7.5
대원화성,24890,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),288.5,3.9,-2.7,288.5,3.9,-2.7
대원화성,24890,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),310.8,8.5,-21.3,310.8,8.5,-21.3
대원화성,24890,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),1264.2,8.7,35.2,311.7,-7.7,66.7
대원화성,24890,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),349.9,4.9,-3.1,349.9,4.9,-3.1
디와이덕양,24900,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),3333.5,7.7,6.5,3333.5,7.7,6.5
디와이덕양,24900,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),3201.6,15.9,1.8,3201.6,15.9,1.8
디와이덕양,24900,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),3165.7,2.5,4.3,3165.7,2.5,4.3
디와이덕양,24900,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),13482.4,62.6,16,3781.6,36.5,3.4
디와이덕양,24900,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),3484.8,13.2,3.3,3484.8,13.2,3.3
디와이덕양,24900,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),3531.3,27.2,-2,3531.3,27.2,-2
디와이덕양,24900,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),3889.7,42.5,55.1,3889.7,42.5,55.1
디와이덕양,24900,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),15420.3,306.8,114.9,4514.5,223.9,58.5
디와이덕양,24900,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),4321.3,88,50,4321.3,88,50
디와이덕양,24900,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),4711,19.5,2.9,4711,19.5,2.9
디와이덕양,24900,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),4267,59.9,85,4267,59.9,85
디와이덕양,24900,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),18758.9,277.3,44.5,5459.6,109.9,-93.4
디와이덕양,24900,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),4667.2,16.9,28.3,4667.2,16.9,28.3
디와이덕양,24900,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),5014,34.6,42.8,5014,34.6,42.8
디와이덕양,24900,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),4291.8,1.9,1.3,4291.8,1.9,1.3
디와이덕양,24900,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),18832.9,82.3,166.8,4859.9,28.9,94.4
디와이덕양,24900,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),4349.5,30.8,32.7,4349.5,30.8,32.7
디와이덕양,24900,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),4505.6,-5.9,-35.2,4505.6,-5.9,-35.2
디와이덕양,24900,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),4137.3,-36.4,-5,4137.3,-36.4,-5
디와이덕양,24900,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),17380.7,32,12.3,4388.3,43.5,19.8
디와이덕양,24900,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),4280.6,26.2,37.6,4280.6,26.2,37.6
KPX케미칼,25000,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2292.6,145.7,147.7,2292.6,145.7,147.7
KPX케미칼,25000,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),2583.1,120.6,171.5,2583.1,120.6,171.5
KPX케미칼,25000,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),2546.8,71.4,71.3,2546.8,71.4,71.3
KPX케미칼,25000,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),10207.9,446.8,492.5,2785.4,109.1,102
KPX케미칼,25000,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),2688.2,132.5,130,2688.2,132.5,130
KPX케미칼,25000,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),2387.7,135.7,46.7,2387.7,135.7,46.7
KPX케미칼,25000,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),2271.3,86.6,85.4,2271.3,86.6,85.4
KPX케미칼,25000,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),9835.8,465.1,295.7,2488.6,110.3,33.6
KPX케미칼,25000,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),2297.5,132.3,228.7,2297.5,132.3,228.7
KPX케미칼,25000,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),2209.7,100.2,137.1,2209.7,100.2,137.1
KPX케미칼,25000,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),2313.2,184.9,111.2,2313.2,184.9,111.2
KPX케미칼,25000,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),9111.2,583.9,657.8,2290.8,166.5,180.8
KPX케미칼,25000,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),2210,149.8,177.9,2210,149.8,177.9
KPX케미칼,25000,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),2319,117.9,181.4,2319,117.9,181.4
KPX케미칼,25000,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),2234.2,116.3,90.1,2234.2,116.3,90.1
KPX케미칼,25000,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),9133.7,454.3,638.7,2370.5,70.3,189.3
KPX케미칼,25000,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),2212.6,103,35.3,2212.6,103,35.3
KPX케미칼,25000,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),2126.4,97.8,160.7,2126.4,97.8,160.7
KPX케미칼,25000,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),2142.3,119.4,224.9,2142.3,119.4,224.9
KPX케미칼,25000,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),8083.5,274,516.4,1602.2,-46.2,95.5
KPX케미칼,25000,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),1976.9,54.4,104.8,1976.9,54.4,104.8
SJM홀딩스,25530,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),398.7,44.3,62.1,398.7,44.3,62.1
SJM홀딩스,25530,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),376.5,26.8,22.7,376.5,26.8,22.7
SJM홀딩스,25530,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),348.9,22.3,46.1,348.9,22.3,46.1
SJM홀딩스,25530,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),1496.7,79.2,61.5,372.6,-14.2,-69.4
SJM홀딩스,25530,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),409.3,13.4,17.6,409.3,13.4,17.6
SJM홀딩스,25530,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),419.8,4.8,41.3,419.8,4.8,41.3
SJM홀딩스,25530,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),519.7,59.9,114.1,519.7,59.9,114.1
SJM홀딩스,25530,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),1842.2,82.3,38.3,493.4,4.2,-134.7
SJM홀딩스,25530,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),488.9,56.2,79,488.9,56.2,79
SJM홀딩스,25530,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),505.9,34.9,57.1,505.9,34.9,57.1
SJM홀딩스,25530,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),517.5,46.5,50.7,517.5,46.5,50.7
SJM홀딩스,25530,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),2028.4,146.6,193.6,516.1,9,6.8
SJM홀딩스,25530,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),521.8,46,61.3,521.8,46,61.3
SJM홀딩스,25530,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),536.4,47.9,66.9,536.4,47.9,66.9
SJM홀딩스,25530,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),514.8,37,-12,514.8,37,-12
SJM홀딩스,25530,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),2062,137.2,212.7,489,6.3,96.5
SJM홀딩스,25530,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),545.2,39.5,61.4,545.2,39.5,61.4
SJM홀딩스,25530,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),497.6,45.5,17.2,497.6,45.5,17.2
SJM홀딩스,25530,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),511.2,30.5,62.4,511.2,30.5,62.4
SJM홀딩스,25530,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),2058,105.5,145.7,504,-10,4.7
SJM홀딩스,25530,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),543,32,78.7,543,32,78.7
한국단자,25540,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2359,308.5,281.3,2359,308.5,281.3
한국단자,25540,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),2382.2,176.8,145.9,2382.2,176.8,145.9
한국단자,25540,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),2359.2,178.5,172.6,2359.2,178.5,172.6
한국단자,25540,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),9622.3,762.3,628.8,2521.9,98.5,29
한국단자,25540,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),2722.7,70.4,92.2,2722.7,70.4,92.2
한국단자,25540,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),2868.3,137.2,131,2868.3,137.2,131
한국단자,25540,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),2908,159.3,251.1,2908,159.3,251.1
한국단자,25540,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),11681.3,642.6,486.3,3182.3,275.7,12
한국단자,25540,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),3158.6,195.8,220.1,3158.6,195.8,220.1
