종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
에코프로비엠,247540,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),25315.8,1433.1,915.9,4970.1,415.6,182.2
에코프로비엠,247540,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),6053.6,209.4,121.6,6053.6,209.4,121.6
에코프로,86520,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2626.1,194.7,110.8,2626.1,194.7,110.8
에코프로,86520,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),3099.8,296.9,5668.3,3099.8,296.9,5668.3
에코프로,86520,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),4084.5,461.2,396,4084.5,461.2,396
에코프로,86520,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),15041.1,864.7,2789.5,5230.7,-88.1,-3385.6
에코프로,86520,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),6806.3,538.9,427.7,6806.3,538.9,427.7
에코프로,86520,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),12318,1699.1,1024.4,12318,1699.1,1024.4
에코프로,86520,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),16317.4,2114.1,1747,16317.4,2114.1,1747
에코프로,86520,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),56397.4,6132.3,2205.9,20955.7,1780.2,-993.2
에코프로,86520,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),20644.1,1823.7,4284.8,20644.1,1823.7,4284.8
에코프로,86520,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),20171.8,1702.6,-2172.3,20171.8,1702.6,-2172.3
에코프로,86520,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),19038.1,649.7,174.6,19038.1,649.7,174.6
에코프로,86520,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),72602,2981.7,1352.7,12748,-1194.3,-934.4
에코프로,86520,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),10205.9,-298.4,-425.2,10205.9,-298.4,-425.2
에코프로,86520,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),8640.9,-546.5,-477,8640.9,-546.5,-477
에코프로,86520,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),5942.8,-1087.6,-1194.2,5942.8,-1087.6,-1194.2
에코프로,86520,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),31278.5,-2930.4,-2953.7,6488.9,-997.9,-857.3
에코프로,86520,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),8068.3,13.7,-107.6,8068.3,13.7,-107.6
에코프로,86520,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),9317,162.3,-379.6,9317,162.3,-379.6
에코프로,86520,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),9593.8,1493.9,1739.4,9593.8,1493.9,1739.4
에코프로,86520,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),34130.2,2137.6,-1055.4,7151.1,467.7,-2307.6
에코프로,86520,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),8182.6,563.9,2365.3,8182.6,563.9,2365.3
레인보우로보틱스,277810,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),13,-12.2,-81,13,-12.2,-81
레인보우로보틱스,277810,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),15.1,-3.5,-3.1,15.1,-3.5,-3.1
레인보우로보틱스,277810,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),21.1,-1.4,0,21.1,-1.4,0
레인보우로보틱스,277810,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),89.7,-10.3,-78.4,40.5,6.8,5.7
레인보우로보틱스,277810,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),36.8,6.2,5,36.8,6.2,5
레인보우로보틱스,277810,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),33.1,1.9,1.7,33.1,1.9,1.7
레인보우로보틱스,277810,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),34.5,3.7,7.1,34.5,3.7,7.1
레인보우로보틱스,277810,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),136.2,13,57.7,31.8,1.2,43.9
레인보우로보틱스,277810,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),30.6,-234.3,110.4,30.6,-234.3,110.4
레인보우로보틱스,277810,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),38.5,1.6,-55.8,38.5,1.6,-55.8
레인보우로보틱스,277810,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),36.2,5.2,130.1,36.2,5.2,130.1
레인보우로보틱스,277810,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),152.6,-445.9,-8.4,47.3,-218.4,-193.1
레인보우로보틱스,277810,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),30.5,-4.5,6.1,30.5,-4.5,6.1
레인보우로보틱스,277810,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),31.8,-25.5,-12.3,31.8,-25.5,-12.3
레인보우로보틱스,277810,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),34.7,-10.2,-4.8,34.7,-10.2,-4.8
레인보우로보틱스,277810,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),193.5,-29.8,21.4,96.5,10.4,32.4
레인보우로보틱스,277810,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),41.8,-14,-7.3,41.8,-14,-7.3
레인보우로보틱스,277810,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),62.2,-20.6,-5.3,62.2,-20.6,-5.3
레인보우로보틱스,277810,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),106.9,-7.2,-0.3,106.9,-7.2,-0.3
레인보우로보틱스,277810,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),341.2,-24.8,14.2,130.3,17,27.1
레인보우로보틱스,277810,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),90.6,-15.7,-9,90.6,-15.7,-9
주성엔지니어링,36930,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),753.2,160.6,159.4,753.2,160.6,159.4
주성엔지니어링,36930,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),722.8,120.5,110,722.8,120.5,110
주성엔지니어링,36930,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),883.7,237.8,263.5,883.7,237.8,263.5
주성엔지니어링,36930,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),3772.9,1026.1,1455,1413.2,507.2,922.1
주성엔지니어링,36930,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),1069.9,306,246.3,1069.9,306,246.3
주성엔지니어링,36930,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1189.8,346.3,287.9,1189.8,346.3,287.9
주성엔지니어링,36930,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1051.5,306.4,313.3,1051.5,306.4,313.3
주성엔지니어링,36930,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),4379.4,1238.8,1061.7,1068.2,280.1,214.2
주성엔지니어링,36930,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),687,115.9,104.1,687,115.9,104.1
주성엔지니어링,36930,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),316.7,-87.4,-73.5,316.7,-87.4,-73.5
주성엔지니어링,36930,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),860.7,61.8,39.6,860.7,61.8,39.6
주성엔지니어링,36930,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),2847.5,289.4,340,983.1,199.1,269.8
주성엔지니어링,36930,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),565.7,70.3,160.8,565.7,70.3,160.8
주성엔지니어링,36930,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),973.3,360.6,330.7,973.3,360.6,330.7
주성엔지니어링,36930,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),1472,521.7,356,1472,521.7,356
주성엔지니어링,36930,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),4093.9,972,1068.1,1082.9,19.4,220.6
주성엔지니어링,36930,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),1208.5,339.1,277.2,1208.5,339.1,277.2
주성엔지니어링,36930,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),787.9,65.8,50.4,787.9,65.8,50.4
주성엔지니어링,36930,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),587.7,33.6,76.3,587.7,33.6,76.3
주성엔지니어링,36930,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),3106.9,312.6,356.9,522.8,-125.9,-47
주성엔지니어링,36930,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),548.8,-70.3,-11.9,548.8,-70.3,-11.9
코오롱티슈진,950160,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,-0.1,-0.1,0,-0.1,-0.1
코오롱티슈진,950160,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),별도(OFS),0,-0.1,-0.1,0,-0.1,-0.1
코오롱티슈진,950160,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),별도(OFS),0,-0.1,-0.1,0,-0.1,-0.1
코오롱티슈진,950160,2021,FY,2021-FY_누적,사업보고서(FY누적),별도(OFS),0,-0.4,-0.4,0,-0.1,-0.1
코오롱티슈진,950160,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2022,FY,2022-FY_누적,사업보고서(FY누적),별도(OFS),0.1,-0.1,-0.1,0.1,-0.1,-0.1
코오롱티슈진,950160,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2023,FY,2023-FY_누적,사업보고서(FY누적),별도(OFS),0,-0.2,-0.1,0,-0.2,-0.1
코오롱티슈진,950160,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2024,FY,2024-FY_누적,사업보고서(FY누적),별도(OFS),0,-0.2,-0.2,0,-0.2,-0.2
코오롱티슈진,950160,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),별도(OFS),0,0,-0.4,0,0,-0.4
코오롱티슈진,950160,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),별도(OFS),0,0,0,0,0,0
코오롱티슈진,950160,2025,FY,2025-FY_누적,사업보고서(FY누적),별도(OFS),0,-0.2,-1.4,0,-0.2,-1
코오롱티슈진,950160,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),별도(OFS),0,0,-0.7,0,0,-0.7
원익IPS,240810,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2545.2,242.6,256.5,2545.2,242.6,256.5
원익IPS,240810,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),4325.2,1007.5,759.9,4325.2,1007.5,759.9
원익IPS,240810,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),3732.8,650.6,547,3732.8,650.6,547
원익IPS,240810,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),12323,1641.3,1451.2,1719.8,-259.4,-112.2
원익IPS,240810,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),2086.6,220.4,215.6,2086.6,220.4,215.6
원익IPS,240810,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1998.3,185.2,244.1,1998.3,185.2,244.1
원익IPS,240810,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),2830.9,304.6,474.3,2830.9,304.6,474.3
원익IPS,240810,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),10114.8,975.5,894.4,3199,265.3,-39.6
원익IPS,240810,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),1503.6,-107.3,-67.1,1503.6,-107.3,-67.1
원익IPS,240810,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1346.5,-182.5,-70.7,1346.5,-182.5,-70.7
원익IPS,240810,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),1799.1,-11.5,40.4,1799.1,-11.5,40.4
원익IPS,240810,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),6903.4,-180.7,-135.1,2254.2,120.6,-37.7
원익IPS,240810,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),1138.3,-267.2,-224.7,1138.3,-267.2,-224.7
원익IPS,240810,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),1549,-30.9,70.3,1549,-30.9,70.3
원익IPS,240810,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),1845.9,144.7,84.5,1845.9,144.7,84.5
원익IPS,240810,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),7481.8,106.4,207.5,2948.6,259.8,277.4
원익IPS,240810,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),1242,-73.8,-47.1,1242,-73.8,-47.1
원익IPS,240810,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),2421.7,364.5,276.5,2421.7,364.5,276.5
원익IPS,240810,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),2684.4,275.4,282.8,2684.4,275.4,282.8
원익IPS,240810,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),9098,738.1,840.3,2749.9,172,328.1
원익IPS,240810,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),1649,107.3,220.5,1649,107.3,220.5
리노공업,58470,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),별도(OFS),682.4,278.8,244.6,682.4,278.8,244.6
리노공업,58470,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),별도(OFS),789.2,343.9,293.6,789.2,343.9,293.6
리노공업,58470,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),별도(OFS),769.2,320.6,288.6,769.2,320.6,288.6
리노공업,58470,2021,FY,2021-FY_누적,사업보고서(FY누적),별도(OFS),2801.7,1171,1038.1,560.9,227.7,211.3
리노공업,58470,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),별도(OFS),892.9,375.3,311.8,892.9,375.3,311.8
리노공업,58470,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),별도(OFS),913.7,413,364.8,913.7,413,364.8
리노공업,58470,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),별도(OFS),901.2,420.5,386.6,901.2,420.5,386.6
리노공업,58470,2022,FY,2022-FY_누적,사업보고서(FY누적),별도(OFS),3224.2,1366.3,1143.6,516.4,157.5,80.4
리노공업,58470,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),별도(OFS),490.9,172.6,157.3,490.9,172.6,157.3
리노공업,58470,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),별도(OFS),751.3,335.6,386.2,751.3,335.6,386.2
리노공업,58470,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),별도(OFS),734,333.2,291.8,734,333.2,291.8
리노공업,58470,2023,FY,2023-FY_누적,사업보고서(FY누적),별도(OFS),2555.7,1143.8,1109.2,579.5,302.4,273.9
리노공업,58470,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),별도(OFS),548.5,233,206,548.5,233,206
리노공업,58470,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),별도(OFS),709.8,332.1,298.5,709.8,332.1,298.5
리노공업,58470,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),별도(OFS),689.4,306.7,245.3,689.4,306.7,245.3
리노공업,58470,2024,FY,2024-FY_누적,사업보고서(FY누적),별도(OFS),2781.9,1242,1132.8,834.2,370.2,383
리노공업,58470,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),별도(OFS),784.1,349.4,293.4,784.1,349.4,293.4
리노공업,58470,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),별도(OFS),1125.2,534.4,411.1,1125.2,534.4,411.1
리노공업,58470,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),별도(OFS),968.4,482.6,419.1,968.4,482.6,419.1
리노공업,58470,2025,FY,2025-FY_누적,사업보고서(FY누적),별도(OFS),3725.3,1770,1519.6,847.6,403.6,396
리노공업,58470,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),별도(OFS),997.7,473,404,997.7,473,404
HLB,28300,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),75.6,-187.6,-221,75.6,-187.6,-221
HLB,28300,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),83.9,-209.9,-349.8,83.9,-209.9,-349.8
HLB,28300,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),101.4,-251.8,69.7,101.4,-251.8,69.7
HLB,28300,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),698.3,-1010.2,-1116.1,437.4,-360.9,-615
HLB,28300,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),655.1,-65,-202.8,655.1,-65,-202.8
HLB,28300,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),577.9,-136,11.8,577.9,-136,11.8
HLB,28300,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),239.9,-366.6,-372.4,239.9,-366.6,-372.4
HLB,28300,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),1797.1,-746.6,-986,324.2,-179,-422.6
HLB,28300,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),198.2,-278,-243.4,198.2,-278,-243.4
HLB,28300,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),43.3,-335.2,-340.8,43.3,-335.2,-340.8
HLB,28300,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),97.3,-294.6,-244.9,97.3,-294.6,-244.9
HLB,28300,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),429,-1250.2,-2060.4,90.2,-342.4,-1231.3
HLB,28300,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),111.5,-357.7,283,111.5,-357.7,283
HLB,28300,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),147.9,-374.7,-1072.2,147.9,-374.7,-1072.2
HLB,28300,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),169.5,-195.6,5.9,169.5,-195.6,5.9
HLB,28300,2024,FY,2024-FY_누적,사업보고서(FY누적),연결(CFS),681.3,-1185.2,-1080.3,252.4,-257.2,-297
HLB,28300,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),176.6,-287.6,-689.2,176.6,-287.6,-689.2
HLB,28300,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),157.3,-230.6,-607.5,157.3,-230.6,-607.5
HLB,28300,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),221.1,-230.3,-764.4,221.1,-230.3,-764.4
HLB,28300,2025,FY,2025-FY_누적,사업보고서(FY누적),연결(CFS),841.7,-1042.2,-2354.2,286.7,-293.7,-293.1
HLB,28300,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),186.9,-231.9,-409,186.9,-231.9,-409
이오테크닉스,39030,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),822.6,143.4,167.9,822.6,143.4,167.9
이오테크닉스,39030,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),1152.4,312.4,214.5,1152.4,312.4,214.5
이오테크닉스,39030,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),1081.6,234.7,238.1,1081.6,234.7,238.1
이오테크닉스,39030,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),3908.6,781.4,723.5,852,90.9,103
이오테크닉스,39030,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),1039.4,224.8,203.2,1039.4,224.8,203.2
이오테크닉스,39030,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1222.1,309.9,253.9,1222.1,309.9,253.9
이오테크닉스,39030,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1157.6,235.3,312,1157.6,235.3,312
