종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
차바이오텍,085660,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),9539.51,-95.67,-55.60,2407.34,-179.98,-220.30
차바이오텍,085660,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),2324.04,-125.65,-161.87,2324.04,-125.65,-161.87
차바이오텍,085660,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),2646.45,-7.77,104.79,2646.45,-7.77,104.79
차바이오텍,085660,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),2720.16,-68.23,202.99,2720.16,-68.23,202.99
차바이오텍,085660,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),10450.49,-596.84,-145.50,2759.84,-395.19,-291.40
차바이오텍,085660,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),3041.40,-125.09,-269.76,3041.40,-125.09,-269.76
차바이오텍,085660,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),2988.95,-207.67,-752.42,2988.95,-207.67,-752.42
차바이오텍,085660,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),3186.75,-80.56,-91.74,3186.75,-80.56,-91.74
차바이오텍,085660,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),12682.54,-487.75,-1467.08,3465.43,-74.42,-353.16
차바이오텍,085660,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),3297.06,-307.31,-26.16,3297.06,-307.31,-26.16
뉴프렉스,085670,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),332.23,-20.46,-12.05,332.23,-20.46,-12.05
뉴프렉스,085670,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),313.28,-15.30,-9.37,313.28,-15.30,-9.37
뉴프렉스,085670,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),488.13,33.32,35.36,488.13,33.32,35.36
뉴프렉스,085670,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),1716.64,15.36,26.46,583.01,17.81,12.51
뉴프렉스,085670,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),662.38,65.82,74.06,662.38,65.82,74.06
뉴프렉스,085670,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),633.02,48.87,60.05,633.02,48.87,60.05
뉴프렉스,085670,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),645.51,29.98,54.38,645.51,29.98,54.38
뉴프렉스,085670,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),2602.97,178.99,144.12,662.05,34.32,-44.36
뉴프렉스,085670,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),534.86,13.73,19.93,534.86,13.73,19.93
뉴프렉스,085670,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),384.73,-15.22,-14.16,384.73,-15.22,-14.16
뉴프렉스,085670,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),508.18,60.69,47.16,508.18,60.69,47.16
뉴프렉스,085670,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),1951.06,103.27,67.87,523.29,44.06,14.94
뉴프렉스,085670,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),509.39,48.37,56.46,509.39,48.37,56.46
뉴프렉스,085670,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),415.33,40.88,31.73,415.33,40.88,31.73
뉴프렉스,085670,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),452.42,39.08,31.05,452.42,39.08,31.05
뉴프렉스,085670,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),1759.42,146.41,160.95,382.28,18.08,41.71
뉴프렉스,085670,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),366.30,6.72,7.49,366.30,6.72,7.49
뉴프렉스,085670,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),399.61,32.14,10.43,399.61,32.14,10.43
뉴프렉스,085670,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),379.61,21.19,30.76,379.61,21.19,30.76
뉴프렉스,085670,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),1541.36,92.33,87.99,395.83,32.27,39.31
뉴프렉스,085670,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),349.69,2.91,14.86,349.69,2.91,14.86
알티캐스트,085810,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),,-31.82,-11.32,,-31.82,-11.32
알티캐스트,085810,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),,21.82,37.81,,21.82,37.81
알티캐스트,085810,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),,8.74,1.39,,8.74,1.39
알티캐스트,085810,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),,27.52,-49.11,,28.78,-76.99
알티캐스트,085810,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),,-21.77,-54.90,,-21.77,-54.90
알티캐스트,085810,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),,-24.14,-25.77,,-24.14,-25.77
알티캐스트,085810,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),,-21.12,-41.17,,-21.12,-41.17
알티캐스트,085810,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),,-88.89,-181.35,,-21.86,-59.51
알티캐스트,085810,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),,-23.49,-29.26,,-23.49,-29.26
알티캐스트,085810,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),,-17.73,-153.81,,-17.73,-153.81
알티캐스트,085810,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),,-11.46,-28.48,,-11.46,-28.48
알티캐스트,085810,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),,-62.76,-265.09,,-10.07,-53.53
알티캐스트,085810,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),,-13.34,-33.36,,-13.34,-33.36
알티캐스트,085810,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),,-9.46,-47.72,,-9.46,-47.72
알티캐스트,085810,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),,-5.77,-19.54,,-5.77,-19.54
알티캐스트,085810,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),,-40.22,-132.74,,-11.66,-32.13
알티캐스트,085810,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),,-5.01,-1.87,,-5.01,-1.87
알티캐스트,085810,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),,11.62,17.69,,11.62,17.69
알티캐스트,085810,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),160.46,21.82,20.96,160.46,21.82,20.96
알티캐스트,085810,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),531.66,31.81,0.13,,3.38,-36.65
알티캐스트,085810,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),174.79,-10.91,-17.46,174.79,-10.91,-17.46
네오티스,085910,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),106.94,13.25,11.34,106.94,13.25,11.34
네오티스,085910,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),100.34,10.74,-8.48,100.34,10.74,-8.48
네오티스,085910,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),203.35,34.52,49.63,203.35,34.52,49.63
네오티스,085910,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),659.83,96.52,77.19,249.19,38.00,24.69
네오티스,085910,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),236.69,40.72,36.57,236.69,40.72,36.57
네오티스,085910,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),226.76,43.07,27.20,226.76,43.07,27.20
네오티스,085910,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),171.43,21.84,45.56,171.43,21.84,45.56
네오티스,085910,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),803.72,116.82,67.17,168.84,11.19,-42.17
네오티스,085910,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),139.26,7.56,6.83,139.26,7.56,6.83
네오티스,085910,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),146.45,-4.90,-25.74,146.45,-4.90,-25.74
네오티스,085910,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),143.99,-2.61,-12.30,143.99,-2.61,-12.30
네오티스,085910,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),584.72,-7.42,-33.09,155.02,-7.47,-1.88
네오티스,085910,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),142.16,9.37,16.01,142.16,9.37,16.01
네오티스,085910,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),148.37,17.92,34.49,148.37,17.92,34.49
네오티스,085910,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),134.58,-0.16,-1.85,134.58,-0.16,-1.85
네오티스,085910,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),542.87,31.79,62.36,117.76,4.65,13.72
네오티스,085910,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),173.07,16.81,14.42,173.07,16.81,14.42
네오티스,085910,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),157.37,12.85,-3.83,157.37,12.85,-3.83
네오티스,085910,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),179.94,26.36,28.08,179.94,26.36,28.08
네오티스,085910,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),686.77,77.80,62.69,176.40,21.78,24.02
네오티스,085910,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),178.89,22.92,28.16,178.89,22.92,28.16
바이오톡스텍,086040,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),70.42,5.18,6.39,70.42,5.18,6.39
바이오톡스텍,086040,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),83.99,10.04,9.12,83.99,10.04,9.12
바이오톡스텍,086040,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),91.60,18.57,19.42,91.60,18.57,19.42
바이오톡스텍,086040,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),340.87,41.57,69.80,94.86,7.78,34.86
바이오톡스텍,086040,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),87.00,3.48,0.96,87.00,3.48,0.96
바이오톡스텍,086040,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),97.10,5.77,0.79,97.10,5.77,0.79
바이오톡스텍,086040,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),95.74,12.09,24.90,95.74,12.09,24.90
바이오톡스텍,086040,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),372.92,8.00,15.12,93.08,-13.34,-11.54
바이오톡스텍,086040,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),80.14,-17.31,-17.50,80.14,-17.31,-17.50
바이오톡스텍,086040,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),89.43,-12.68,-32.44,89.43,-12.68,-32.44
바이오톡스텍,086040,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),71.52,-28.19,-27.32,71.52,-28.19,-27.32
바이오톡스텍,086040,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),326.31,-81.87,-89.50,85.23,-23.69,-12.23
바이오톡스텍,086040,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),89.87,-25.36,-26.01,89.87,-25.36,-26.01
바이오톡스텍,086040,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),98.13,-29.06,-32.32,98.13,-29.06,-32.32
바이오톡스텍,086040,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),111.22,-20.31,-28.65,111.22,-20.31,-28.65
바이오톡스텍,086040,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),413.41,-88.79,-126.57,114.20,-14.06,-39.58
바이오톡스텍,086040,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),112.46,-14.20,-20.57,112.46,-14.20,-20.57
바이오톡스텍,086040,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),96.23,-19.28,-20.00,96.23,-19.28,-20.00
바이오톡스텍,086040,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),119.01,-13.64,44.56,119.01,-13.64,44.56
바이오톡스텍,086040,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),470.17,-48.10,-15.73,142.46,-0.98,-19.73
바이오톡스텍,086040,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),118.66,-18.22,-27.09,118.66,-18.22,-27.09
진바이오텍,086060,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),130.05,-2.38,-4.59,130.05,-2.38,-4.59
진바이오텍,086060,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),162.77,2.22,-1.10,162.77,2.22,-1.10
진바이오텍,086060,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),154.64,-0.70,-1.18,154.64,-0.70,-1.18
진바이오텍,086060,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),628.14,-2.08,-4.84,180.68,-1.22,2.03
진바이오텍,086060,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),191.14,5.02,3.63,191.14,5.02,3.63
진바이오텍,086060,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),186.92,0.99,-0.34,186.92,0.99,-0.34
진바이오텍,086060,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),223.96,2.01,-2.17,223.96,2.01,-2.17
진바이오텍,086060,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),827.59,16.70,15.23,225.57,8.69,14.10
진바이오텍,086060,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),193.63,9.79,6.87,193.63,9.79,6.87
진바이오텍,086060,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),205.82,13.44,7.19,205.82,13.44,7.19
진바이오텍,086060,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),199.64,10.00,7.78,199.64,10.00,7.78
진바이오텍,086060,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),794.77,39.53,25.91,195.68,6.30,4.07
진바이오텍,086060,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),201.52,10.71,7.00,201.52,10.71,7.00
진바이오텍,086060,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),203.44,7.81,5.41,203.44,7.81,5.41
진바이오텍,086060,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),204.35,6.99,9.03,204.35,6.99,9.03
진바이오텍,086060,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),829.59,38.44,28.65,220.28,12.92,7.22
진바이오텍,086060,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),228.46,7.49,7.65,228.46,7.49,7.65
진바이오텍,086060,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),231.48,8.97,12.09,231.48,8.97,12.09
진바이오텍,086060,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),242.56,13.60,9.86,242.56,13.60,9.86
진바이오텍,086060,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),907.89,39.22,37.89,205.39,9.16,8.29
진바이오텍,086060,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),214.96,7.63,5.65,214.96,7.63,5.65
유니테스트,086390,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),273.94,-29.39,-7.39,273.94,-29.39,-7.39
유니테스트,086390,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),271.54,-23.68,-14.79,271.54,-23.68,-14.79
유니테스트,086390,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),345.37,-13.86,-4.28,345.37,-13.86,-4.28
유니테스트,086390,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),1145.79,-90.50,-65.98,254.93,-23.57,-39.52
유니테스트,086390,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),179.22,-27.60,-30.04,179.22,-27.60,-30.04
유니테스트,086390,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),188.32,-71.55,-53.34,188.32,-71.55,-53.34
유니테스트,086390,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),314.85,-35.29,-24.59,314.85,-35.29,-24.59
유니테스트,086390,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),1237.80,-59.92,-62.14,555.40,74.52,45.83
유니테스트,086390,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),362.98,-4.34,-4.54,362.98,-4.34,-4.54
유니테스트,086390,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),762.91,64.63,68.14,762.91,64.63,68.14
유니테스트,086390,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),370.71,64.38,63.89,370.71,64.38,63.89
유니테스트,086390,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),1677.69,71.43,61.09,181.08,-53.24,-66.40
유니테스트,086390,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),90.10,-79.39,-74.31,90.10,-79.39,-74.31
유니테스트,086390,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),206.01,-86.49,-75.44,206.01,-86.49,-75.44
유니테스트,086390,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),255.10,14.74,4.58,255.10,14.74,4.58
유니테스트,086390,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),924.34,-234.39,-272.70,373.14,-83.26,-127.53
유니테스트,086390,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),223.97,-39.89,-47.02,223.97,-39.89,-47.02
유니테스트,086390,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),291.98,-43.92,-61.58,291.98,-43.92,-61.58
유니테스트,086390,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),312.66,-4.43,1.61,312.66,-4.43,1.61
유니테스트,086390,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),1101.95,-210.89,-224.42,273.33,-122.64,-117.43
유니테스트,086390,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),223.99,-25.33,-7.87,223.99,-25.33,-7.87
동국제약,086450,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),1438.95,196.05,154.30,1438.95,196.05,154.30
동국제약,086450,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),1547.65,157.88,112.47,1547.65,157.88,112.47
동국제약,086450,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),1450.10,115.34,83.76,1450.10,115.34,83.76
동국제약,086450,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),5941.93,632.19,529.16,1505.22,162.93,178.64
동국제약,086450,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),1656.76,234.07,158.09,1656.76,234.07,158.09
동국제약,086450,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1698.57,199.62,161.44,1698.57,199.62,161.44
동국제약,086450,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1596.89,118.60,119.90,1596.89,118.60,119.90
동국제약,086450,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),6616.47,726.54,547.57,1664.26,174.24,108.13
동국제약,086450,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),1808.01,193.09,161.22,1808.01,193.09,161.22
동국제약,086450,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1858.79,129.09,102.61,1858.79,129.09,102.61
동국제약,086450,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),1764.38,141.92,125.01,1764.38,141.92,125.01
동국제약,086450,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),7309.94,668.73,488.71,1878.76,204.64,99.88
동국제약,086450,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),1968.21,210.14,199.85,1968.21,210.14,199.85
동국제약,086450,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),2035.38,192.22,128.28,2035.38,192.22,128.28
동국제약,086450,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),2008.79,225.31,212.50,2008.79,225.31,212.50
동국제약,086450,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),8121.66,804.20,623.36,2109.29,176.54,82.74
동국제약,086450,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),2237.36,253.17,179.67,2237.36,253.17,179.67
동국제약,086450,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),2334.61,221.41,180.58,2334.61,221.41,180.58
동국제약,086450,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),2268.09,247.97,223.26,2268.09,247.97,223.26
동국제약,086450,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),9268.84,965.54,739.33,2428.78,242.98,155.81
동국제약,086450,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),2510.16,273.36,263.09,2510.16,273.36,263.09
에코프로,086520,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),2626.06,194.75,110.78,2626.06,194.75,110.78
에코프로,086520,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),3099.81,296.85,5668.34,3099.81,296.85,5668.34
에코프로,086520,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),4084.53,461.15,396.00,4084.53,461.15,396.00
