종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
아미코젠,092040,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),108.21,-43.30,-57.98,108.21,-43.30,-57.98
아미코젠,092040,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),101.48,-42.42,-60.18,101.48,-42.42,-60.18
아미코젠,092040,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),101.44,-46.78,-130.04,101.44,-46.78,-130.04
아미코젠,092040,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),419.81,-171.39,-303.66,108.68,-38.89,-55.46
아미코젠,092040,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),122.80,-31.71,193.68,122.80,-31.71,193.68
디엔에프,092070,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),256.92,11.93,15.06,256.92,11.93,15.06
디엔에프,092070,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),303.16,25.39,20.07,303.16,25.39,20.07
디엔에프,092070,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),352.22,24.92,19.55,352.22,24.92,19.55
디엔에프,092070,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),1270.56,111.39,117.75,358.26,49.15,63.07
디엔에프,092070,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),330.86,38.04,32.32,330.86,38.04,32.32
디엔에프,092070,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),359.34,50.67,39.41,359.34,50.67,39.41
디엔에프,092070,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),363.55,54.96,40.67,363.55,54.96,40.67
디엔에프,092070,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),1351.79,163.06,58.00,298.03,19.38,-54.40
디엔에프,092070,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),287.62,5.17,39.46,287.62,5.17,39.46
디엔에프,092070,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),262.78,-10.51,-8.48,262.78,-10.51,-8.48
디엔에프,092070,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),216.93,-21.95,-17.75,216.93,-21.95,-17.75
디엔에프,092070,2023,Q4,2023-FY_누적,사업보고서(FY누적),별도(OFS),842.33,-28.63,51.74,75.01,-1.34,38.50
디엔에프,092070,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),별도(OFS),194.65,12.35,19.11,194.65,12.35,19.11
디엔에프,092070,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),별도(OFS),202.22,-3.29,-2.51,202.22,-3.29,-2.51
디엔에프,092070,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),별도(OFS),176.80,-13.33,-10.22,176.80,-13.33,-10.22
디엔에프,092070,2024,Q4,2024-FY_누적,사업보고서(FY누적),별도(OFS),739.49,-10.19,6.31,165.81,-5.92,-0.07
디엔에프,092070,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),별도(OFS),172.80,-5.34,-4.43,172.80,-5.34,-4.43
디엔에프,092070,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),별도(OFS),183.84,-11.81,-10.92,183.84,-11.81,-10.92
디엔에프,092070,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),별도(OFS),211.09,-10.30,-9.81,211.09,-10.30,-9.81
디엔에프,092070,2025,Q4,2025-FY_누적,사업보고서(FY누적),별도(OFS),791.33,-6.74,12.39,223.60,20.71,37.56
디엔에프,092070,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),별도(OFS),208.79,7.10,4.99,208.79,7.10,4.99
이크레더블,092130,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),93.55,31.70,25.08,93.55,31.70,25.08
이크레더블,092130,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),210.13,122.95,96.26,210.13,122.95,96.26
이크레더블,092130,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),90.85,25.93,20.70,90.85,25.93,20.70
이크레더블,092130,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),457.03,182.22,139.26,62.50,1.64,-2.78
이크레더블,092130,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),90.65,29.36,24.00,90.65,29.36,24.00
이크레더블,092130,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),218.07,130.52,102.79,218.07,130.52,102.79
이크레더블,092130,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),91.54,24.81,21.09,91.54,24.81,21.09
이크레더블,092130,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),471.30,192.87,156.60,71.04,8.18,8.71
이크레더블,092130,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),68.30,-11.40,-10.29,68.30,-11.40,-10.29
이크레더블,092130,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),190.66,111.62,90.96,190.66,111.62,90.96
이크레더블,092130,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),81.08,11.14,11.70,81.08,11.14,11.70
이크레더블,092130,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),410.99,126.06,117.48,70.95,14.69,25.12
이크레더블,092130,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),67.20,2.47,4.40,67.20,2.47,4.40
이크레더블,092130,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),204.26,116.08,94.68,204.26,116.08,94.68
이크레더블,092130,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),89.93,16.03,15.67,89.93,16.03,15.67
이크레더블,092130,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),450.86,149.61,129.14,89.47,15.04,14.39
이크레더블,092130,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),77.47,6.29,5.66,77.47,6.29,5.66
이크레더블,092130,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),220.06,119.86,96.36,220.06,119.86,96.36
이크레더블,092130,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),97.19,15.09,13.66,97.19,15.09,13.66
이크레더블,092130,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),500.19,155.81,128.78,105.46,14.57,13.10
이크레더블,092130,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),87.85,6.93,7.11,87.85,6.93,7.11
서울바이오시스,092190,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),1217.69,126.49,136.78,1217.69,126.49,136.78
