종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
CJ ENM,035760,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),11785.42,255.28,-556.17,11785.42,255.28,-556.17
CJ ENM,035760,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),47922.38,1373.76,-1768.15,14639.53,66.13,-978.04
CJ ENM,035760,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),9489.86,-503.44,-889.40,9489.86,-503.44,-889.40
CJ ENM,035760,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),10488.78,-303.63,-1232.25,10488.78,-303.63,-1232.25
CJ ENM,035760,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),11108.68,74.05,-522.60,11108.68,74.05,-522.60
CJ ENM,035760,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),43683.61,-146.00,-3967.75,12596.28,587.01,-1323.50
CJ ENM,035760,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),11541.43,123.33,-347.86,11541.43,123.33,-347.86
CJ ENM,035760,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),11647.31,353.27,101.50,11647.31,353.27,101.50
CJ ENM,035760,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),11245.50,158.34,-5314.24,11245.50,158.34,-5314.24
CJ ENM,035760,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),52313.60,1044.78,-5808.47,17879.36,409.85,-247.87
CJ ENM,035760,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),11382.78,7.05,-821.69,11382.78,7.05,-821.69
CJ ENM,035760,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),13128.70,286.10,1145.88,13128.70,286.10,1145.88
CJ ENM,035760,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),12456.07,175.71,797.78,12456.07,175.71,797.78
CJ ENM,035760,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),51345.11,1328.88,170.14,14377.57,860.02,-951.84
CJ ENM,035760,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),13296.66,14.60,-61.04,13296.66,14.60,-61.04
이지홀딩스,035810,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),3826.94,194.43,86.74,3826.94,194.43,86.74
이지홀딩스,035810,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),4294.67,418.27,320.24,4294.67,418.27,320.24
이지홀딩스,035810,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),5434.88,357.49,205.22,5434.88,357.49,205.22
