종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
비츠로셀,82920,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),240.4,46,52.9,240.4,46,52.9
비츠로셀,82920,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),324,67.6,54.1,324,67.6,54.1
비츠로셀,82920,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),270.7,45.9,50.6,270.7,45.9,50.6
비츠로셀,82920,2021,FY,2021-FY_누적,사업보고서(FY누적),연결(CFS),1132.5,174.2,170.2,297.4,14.7,12.6
비츠로셀,82920,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),215.3,33.1,37.8,215.3,33.1,37.8
비츠로셀,82920,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),332.8,55,71.8,332.8,55,71.8
비츠로셀,82920,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),340.9,89.9,112.7,340.9,89.9,112.7
비츠로셀,82920,2022,FY,2022-FY_누적,사업보고서(FY누적),연결(CFS),1409.8,288.3,231.1,520.8,110.3,8.8
비츠로셀,82920,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),364,87.7,87.2,364,87.7,87.2
비츠로셀,82920,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),498.1,152.6,172.2,498.1,152.6,172.2
비츠로셀,82920,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),440.9,72.4,73.7,440.9,72.4,73.7
비츠로셀,82920,2023,FY,2023-FY_누적,사업보고서(FY누적),연결(CFS),1762.2,376.9,360.5,459.2,64.2,27.4
비츠로셀,82920,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),375.7,101.1,119.6,375.7,101.1,119.6
